管轄市町村名,避難先名称,避難種別,指定区分,指定場所,災害区分,土砂災害・浸水・津波浸水予測地域,風水害,津波,耐震性,備蓄の有無,備蓄品目,標高（m）,経度：東経(世界測地系10進法),緯度：北緯(世界測地系10進法),発電機の有無,発動発電機（可搬型）,自家発電機,施設面積〈屋内〉（㎡）,施設面積〈屋外〉（㎡）,収容人数(避難所),収容人数(避難場所）,所在地,備考1
有田市,山地ふるさと公園,避難場所,指定避難場所,,津波　,土砂災害予測地域　,,☆☆☆,,,,23,135.12879,34.070017,,,,,,,,有田市山地413-1,
有田市,弓場池周辺,避難場所,指定避難場所,,津波　,土砂災害予測地域　,,☆☆☆,,,,14,135.117678,34.092515,,,,,,,,有田市初島町　里2214,
有田市,宮原小学校,避難所,,,洪水　,,,,,,,,135.172838,34.08053,,,,,,,,有田市宮原町滝川原1番地,
有田市,宮原小学校【指定】,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　地震　,浸水予測地域　,☆,,耐震　,○,簡易トイレ、投光器、ＬＰガス、パーティション,9.3,135.172838,34.08053,,,,4619,,738,963,有田市宮原町滝川原1,
有田市,※沿岸部からの退避,避難場所,,※沿岸部からの退避,津波　,,☆☆☆,☆☆☆,,,,,135.08812,34.071381,,,,,,,,有田市宮崎町1843,
有田市,須佐神社,避難場所,指定避難場所,,津波　,土砂災害予測地域　,,☆☆☆,,,,34,135.14142,34.064783,,,,,,,,有田市千田1641,
御坊市,上野口集会場,避難所,指定避難所,,,浸水予測地域　,,,耐震　,,,12,135.190327,33.89863,,,,,,40,,御坊市野口1809-2,
御坊市,観音山,避難場所,指定避難場所,,津波　,,,☆☆☆,,○,毛布他（自主防災会）,58.5,135.164329,33.858479,,,,,,,,御坊市塩屋町　南塩屋,
御坊市,きのくに信用金庫御坊営業部屋上,避難場所,指定避難場所,,洪水　津波　,浸水予測地域　津波浸水予測地域,,☆☆,耐震　,,,4.4,135.154038,33.897647,,,,,,,440,御坊市湯川町　財部701,
御坊市,しらゆり保育園,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,地震　大規模な火事,土砂災害予測地域　浸水予測地域　津波浸水予測地域,,,耐震　,○,毛布　他,3,135.152236,33.915722,,,,110,220,110,220,御坊市湯川町　富安1913-7,
御坊市,市立武道館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,地震　大規模な火事,浸水予測地域　津波浸水予測地域,,,耐震　,,,4,135.163368,33.890768,,,,,,175,350,御坊市島426-1,
御坊市,新町地区津波避難タワー,避難場所,指定避難場所,津波時は2階以上,津波　,浸水予測地域　津波浸水予測地域,,☆,耐震　,○,非常食、飲料水、毛布他,3.1,135.154884,33.886177,,,,,,,690,御坊市薗678,
御坊市,薗地区津波避難タワー,避難場所,指定避難場所,津波時は2階以上,津波　,浸水予測地域　津波浸水予測地域,,☆☆,耐震　,○,毛布他,5.4,135.161606,33.887146,,,,,,,800,御坊市薗980-2,
御坊市,大成中学校,避難所を兼ねる避難場所,指定避難場所兼指定避難所,建物内及びグラウンド,崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事,,☆☆☆,☆☆☆,耐震　,,非常食、飲料水、毛布、トイレ他,18,135.180002,33.914948,,,,,,340,4302,御坊市大字土生1228-2,
御坊市,名屋地区津波避難タワー,避難場所,指定避難場所,津波時は２階以上,洪水　津波　,浸水予測地域　津波浸水予測地域,,☆,耐震　,○,毛布他,2.3,135.157106,33.882878,,,,,,,370,御坊市名屋町１丁目14-3,
御坊市,日高博愛園しおや,福祉避難所,指定福祉避難所,,崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　,,☆☆☆,☆☆☆,耐震　,,,16.7,135.162395,33.873255,,,,,,29,320,御坊市塩屋町　北塩屋1246,
御坊市,日高博愛園しおや,避難所を兼ねる避難場所,指定避難場所兼避難所,,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事,,☆☆☆,☆☆☆,耐震　,,,16.7,135.16214,33.873279,,,,,,29,320,御坊市塩屋町　北塩屋1246,
御坊市,ふれあいセンター藤井,避難所,指定避難所,,,浸水予測地域　,,,耐震　,,,9,135.175105,33.911011,,,,,,57,,御坊市藤田町　藤井1909-2,
御坊市,鳳生寺,避難場所,指定避難場所,,津波　,,,☆☆☆,,,,18,135.161446,33.913355,,,,,,,1000,御坊市湯川町　富安2133,
御坊市,ヨシダエルシス㈱社屋屋上,避難場所,指定避難場所,,津波　,浸水予測地域　,,☆☆☆,耐震　,,,7.8,135.170954,33.906196,,,,,,,400,御坊市藤田町　吉田155,
御坊市,福祉センター,福祉避難所,指定福祉避難所,津波時は3階以上,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　,浸水予測地域　津波浸水予測地域,☆☆☆,☆☆,耐震　,○,毛布他,3.4,135.152801,33.890864,,,,,,50,347,御坊市薗350,
御坊市,明神川　春日山,避難場所,指定避難場所,,津波　,,,☆☆☆,,,,37,135.195806,33.873817,,,,,,,1900,御坊市明神川,
御坊市,須佐神社,避難場所,指定避難場所,,津波　,,,☆☆☆,,,,20,135.178965,33.868496,,,,,,,1000,御坊市塩屋町　南塩屋,
御坊市,御坊総合運動公園駐車場,避難場所,指定避難場所,,津波　,,,☆☆☆,,,,17,135.169946,33.862806,,,,,,,4200,御坊市塩屋町　南塩屋1122,
御坊市,関西電力㈱社宅前駐車場,避難場所,指定避難場所,,津波　,,,☆☆☆,,,,11.5,135.163264,33.86584,,,,,,,100,御坊市塩屋町　南塩屋243,
御坊市,北塩屋　六豆山,避難場所,指定避難場所,,津波　,,,☆☆☆,,,,34,135.164326,33.870164,,,,,,,1500,御坊市塩屋町　北塩屋,
御坊市,北塩屋　上の芝　高台,避難場所,指定避難場所,,津波　,,,☆☆☆,,,,19.4,135.160201,33.875127,,,,,,,3000,御坊市塩屋町　北塩屋,
御坊市,塩屋王子神社,避難場所,指定避難場所,,津波　,,,☆☆☆,,,,14.5,135.1623,33.869824,,,,,,,1000,御坊市塩屋町　北塩屋,
御坊市,吉田八幡神社,避難場所,指定避難場所,,津波　,土砂災害予測地域　,,☆☆☆,,,,33.9,135.16959,33.913158,,,,,,,1300,御坊市藤田町　吉田,
御坊市,丸山　宮山,避難場所,指定避難場所,,津波　,土砂災害予測地域　,,☆☆☆,,,,24.1,135.153069,33.908241,,,,,,,500,御坊市湯川町　丸山,
御坊市,丸山　西山,避難場所,指定避難場所,,津波　,土砂災害予測地域　,,☆☆☆,,,,30.2,135.15,33.913666,,,,,,,1300,御坊市湯川町　丸山,
御坊市,オークワ ロマンシティ御坊店,避難場所,指定避難場所,津波時は2階以上,洪水　津波　,浸水予測地域　津波浸水予測地域,,☆☆,耐震　,,,4,135.149438,33.897732,,,,,,,18000,御坊市湯川町　財部181,
御坊市,グリーンハイツ　さくら棟,避難場所,指定避難場所,津波時は3階以上,津波　,浸水予測地域　津波浸水予測地域,,☆☆,耐震　,,,5.5,135.164328,33.894144,,,,,,,305,御坊市島614-2,
御坊市,グリーンハイツ　すずらん棟,避難場所,指定避難場所,津波時は3階以上,津波　,津波浸水予測地域,,☆☆,耐震　,○,毛布、非常食、飲料水,5.5,135.164544,33.893582,,,,,,,398,御坊市島462-1,
御坊市,グリーンハイツ　カトレア棟,避難場所,指定避難場所,津波時は3階以上,津波　,津波浸水予測地域,,☆☆,耐震　,,,5.5,135.164446,33.893197,,,,,,,167,御坊市島454,
御坊市,グリーンハイツ　すみれ棟,避難場所,指定避難場所,津波時は3階以上,津波　,津波浸水予測地域,,☆☆,耐震　,,,5.5,135.164619,33.892775,,,,,,,451,御坊市島454,
御坊市,グリーンハイツ　秋桜棟,避難場所,指定避難場所,津波時は3階以上,津波　,津波浸水予測地域,,☆☆,耐震　,,,5.5,135.164199,33.892661,,,,,,,113,御坊市島454,
御坊市,日高川ハイツ　ゆり棟,避難場所,指定避難場所,津波時は3階以上,津波　,浸水予測地域　津波浸水予測地域,,☆☆,耐震　,○,毛布,3.6,135.16213,33.888045,,,,,,,228,御坊市島366,
御坊市,日高川ハイツ　あじさい棟,避難場所,指定避難場所,津波時は3階以上,津波　,津波浸水予測地域,,☆☆,耐震　,○,毛布、非常食、飲料水,3.6,135.161828,33.888818,,,,,,,345,御坊市島352,
御坊市,日高川ハイツ　にじ棟,避難場所,指定避難場所,津波時は3階以上,洪水　津波　,津波浸水予測地域,,☆☆,耐震　,,,3.6,135.161548,33.889057,,,,,,,147,御坊市島352,
御坊市,日高川ハイツ　バラ棟,避難場所,指定避難場所,津波時は3階以上,津波　,浸水予測地域　津波浸水予測地域,,☆☆,耐震　,,,3.6,135.162208,33.889272,,,,,,,92,御坊市島352,
御坊市,税務署御坊寮,避難場所,指定避難場所,津波時は3階以上,津波　,津波浸水予測地域,,☆☆,耐震　,,,4.8,135.158133,33.894611,,,,,,,150,御坊市島84-2,
御坊市,日高看護専門学校,避難場所,指定避難場所,津波時は2階以上,津波　,津波浸水予測地域,,☆☆,耐震　,,,4.3,135.154042,33.896404,,,,,,,710,御坊市薗116-2,
御坊市,西日本電信電話㈱御坊別館ビル,避難場所,指定避難場所,４階,洪水　津波　,浸水予測地域　津波浸水予測地域,,☆,耐震　,,,3.2,135.155151,33.890232,,,,,,,340,御坊市薗210-1,
御坊市,ジョーシン御坊店,避難場所,指定避難場所,津波時は3階以上,津波　,浸水予測地域　津波浸水予測地域,,☆☆,耐震　,○,毛布,3.3,135.151537,33.891314,,,,,,,300,御坊市薗336-1,
御坊市,御坊商工会館,避難場所,指定避難場所,津波時は3階以上,崖崩れ・土石流及び地滑り　高潮　内水氾濫　津波　,浸水予測地域　津波浸水予測地域,☆☆☆,☆☆,耐震　,,,3.4,135.152806,33.890618,,,,,,,850,御坊市薗350-28,
御坊市,上野会館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事,,☆☆☆,☆☆☆,耐震　,○,非常食、飲料水、毛布他,14.1,135.181696,33.829667,,,,,,30,60,御坊市名田町　上野1569-3,
御坊市,下富安集会場,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事,,☆☆☆,☆☆☆,耐震　,○,非常食他,25,135.162391,33.919249,,,,,,25,50,御坊市湯川町　富安1481,
御坊市,西富安集会所,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,地震　大規模な火事,浸水予測地域　津波浸水予測地域,,,耐震　,,,3.8,135.152012,33.916322,,,,,,25,50,御坊市湯川町　富安1659-2,
御坊市,祓井戸会館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,津波時は2階以上,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事,津波浸水予測地域,☆☆☆,☆☆,耐震　,○,非常食、飲料水、毛布、トイレ他,11,135.164759,33.855473,,,,,,40,80,御坊市名田町　野島3403,
御坊市,野島会館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事,,☆☆☆,☆☆☆,耐震　,○,非常食、飲料水、毛布、トイレ他,16,135.171898,33.84251,,,,,,25,50,御坊市名田町　野島1747,
御坊市,野口会館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事,浸水予測地域　,☆☆,☆☆☆,耐震　,○,非常食、飲料水、毛布、トイレ他,8.5,135.184062,33.899487,,,,,,61,123,御坊市野口1185-2,
御坊市,野口コミュニティセンター,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　地震　津波　大規模な火事,浸水予測地域　,☆☆☆,☆☆☆,耐震　,○,毛布他,8.5,135.184075,33.898496,,,,,,25,50,御坊市野口254,
御坊市,明神川会館,避難所を兼ねる避難場所,指定避難場所兼指定避難所,,洪水　崖崩れ・土石流及び地滑り　内水氾濫　地震　津波　大規模な火事,,☆☆☆,☆☆☆,耐震　,○,毛布他,19.5,135.199764,33.872032,,,,,,30,60,御坊市明神川615-3,
